"ZagreusHome","ID","ID","ID","","","","Line","","Notes by AR","Notes by DK",""
"Integrated","ZagreusHome_","3558","ZagreusHome_3558","","","","На мій смак цей стиль дещо формальний, але я можу до нього звикнути!","","","",""
"Integrated","ZagreusHome_","3559","ZagreusHome_3559","","","","Хочеться вірити, що Володар Хаос оцінив би цей стиль.","","","",""
"Integrated","ZagreusHome_","3560","ZagreusHome_3560","","","","Щойно я побачив цей чудовий стиль, я зрозумів, що він потрібен мені!","","","",""
"Integrated","ZagreusHome_","3561","ZagreusHome_3561","","","","А це що, щось від Мойр?","","","",""
"Integrated","ZagreusHome_","3562","ZagreusHome_3562","","","","Гей, може згодитись...","","","",""
"Integrated","ZagreusHome_","3563","ZagreusHome_3563","","","","Повна могутність Святого Екскалібура...","","","",""
"Integrated","ZagreusHome_","3564","ZagreusHome_3564","","","","Ненаситна кровожерливість Клинка Морозного Чуття...","","","",""
"Integrated","ZagreusHome_","3565","ZagreusHome_3565","","","","Справжня сила Дошки Неґлінга...","","","",""
"Integrated","ZagreusHome_","3566","ZagreusHome_3566","","","","Чиста есенція Божественної Шаранги...","","","",""
"Integrated","ZagreusHome_","3567","ZagreusHome_3567","","","","Первісна дикість Кігтів Енкіду...","","","",""
"Integrated","ZagreusHome_","3568","ZagreusHome_3568","","","","Пекельна лють Полум'яного Едему...","","","",""
"Integrated","ZagreusHome_","3571","ZagreusHome_3571","","","","Підряднику, ти не міг би знайти Вирок Придворного Музиканта, якщо твоя ласка?","","","",""
"Integrated","ZagreusHome_","3573","ZagreusHome_3573","","","","В ім'я Аїда, я пом'якшую вирок нашому придворному музиканту, він набуває чинності зараз!","","","",""
"Integrated","ZagreusHome_","3574","ZagreusHome_3574","","","","Тик.","","","",""
"Integrated","ZagreusHome_","3575","ZagreusHome_3575","","","","Тик!","","","",""
"Integrated","ZagreusHome_","3576","ZagreusHome_3576","","","","Я заплатив за це, можу робити, що забажаю.","","","",""
"Integrated","ZagreusHome_","3577","ZagreusHome_3577","","","","Вітаю, Дорогий Витвір Мистецтва.","","","",""
"Integrated","ZagreusHome_","3578","ZagreusHome_3578","","","","Вітаю, Декоративний Об'єкт.","","","",""
"Integrated","ZagreusHome_","3579","ZagreusHome_3579","","","","Просто штовхну тебе легенько.","","","",""
"Integrated","ZagreusHome_","3580","ZagreusHome_3580","","","","Цікава текстура.","","","",""
"Integrated","ZagreusHome_","3581","ZagreusHome_3581","","","","Так само витончена.","","","",""
"Integrated","ZagreusHome_","3582","ZagreusHome_3582","","","","Не може бути.","","","",""
"Integrated","ZagreusHome_","3583","ZagreusHome_3583","","","","Ах, ні.","","","",""
"Integrated","ZagreusHome_","3584","ZagreusHome_3584","","","","На цьому я не сидітиму.","","","",""
"Integrated","ZagreusHome_","3585","ZagreusHome_3585","","","","Я постою, дякую.","","","",""
"Integrated","ZagreusHome_","3586","ZagreusHome_3586","","","","Ні, дякую.","","","",""
"Integrated","ZagreusHome_","3587","ZagreusHome_3587","","","","В жодному разі.","","","",""
"Integrated","ZagreusHome_","3588","ZagreusHome_3588","","","","В Тартарі достатньо похмуро і без Орфея.","","","",""
"Integrated","ZagreusHome_","3589","ZagreusHome_3589","","","","Досі не можу повірити, що Мати повернулась додому....","","","",""
"Integrated","ZagreusHome_","3590","ZagreusHome_3590","","","","Ми одна велика щаслива родина. Жодних проблем!","","","",""
"Integrated","ZagreusHome_","3591","ZagreusHome_3591","","","","Кігті Енкіду допомогли мені піднятися на вершину.","","","",""
"Integrated","ZagreusHome_","3592","ZagreusHome_3592","","","","Найвеличніший з Дарів Олімпійців... яка честь.","","","",""
"Integrated","ZagreusHome_","3593","ZagreusHome_3593","","","","Бувай, Мамо.","","","",""
"Integrated","ZagreusHome_","3594","ZagreusHome_3594","","","","Бережи себе, Мамо.","","","",""
"Integrated","ZagreusHome_","3595","ZagreusHome_3595","","","","Люблю тебе, Мамо.","","","",""
"Integrated","ZagreusHome_","3596","ZagreusHome_3596","","","","Скажи, якщо тобі щось знадобиться.","","","",""
"Integrated","ZagreusHome_","3597","ZagreusHome_3597","","","","Радий тебе бачити, Мамо.","","","",""
"Integrated","ZagreusHome_","3598","ZagreusHome_3598","","","","Повертайся якнайшвидше, Мамо.","","","",""
"Integrated","ZagreusHome_","3599","ZagreusHome_3599","","","","Бережи себе, гаразд?","","","",""
"Integrated","ZagreusHome_","3600","ZagreusHome_3600","","","","Безпечної подорожі, Мамо.","","","",""
"Integrated","ZagreusHome_","3601","ZagreusHome_3601","","","","Ми подбаємо про все, поки тебе немає.","","","",""
"Integrated","ZagreusHome_","3602","ZagreusHome_3602","","","","Мамо, ти повернулась!","","","",""
"Integrated","ZagreusHome_","3603","ZagreusHome_3603","","","","Мамо!","","","",""
"Integrated","ZagreusHome_","3604","ZagreusHome_3604","","","","Радий, що ти вдома.","","","",""
"Integrated","ZagreusHome_","3605","ZagreusHome_3605","","","","Приємно, що ти повернулась.","","","",""
"Integrated","ZagreusHome_","3606","ZagreusHome_3606","","","","Нам усім тебе бракувало.","","","",""
"Integrated","ZagreusHome_","3607","ZagreusHome_3607","","","","<Зітхає>","","","",""
"Integrated","ZagreusHome_","3608","ZagreusHome_3608","","","","<Зітхає>","","","",""
"Integrated","ZagreusHome_","3609","ZagreusHome_3609","","","","Не можу повірити, що Батько тримав це місце під замком...","","","",""
"Integrated","ZagreusHome_","3610","ZagreusHome_3610","","","","<Зітхає> Тут гарно...","","","",""
"Integrated","ZagreusHome_","3611","ZagreusHome_3611","","","","Гранатові дерева чудово прижилися.","","","",""
"Integrated","ZagreusHome_","3612","ZagreusHome_3612","","","","Мати добре піклувалася про це місце, відколи вона повернулась.","","","",""
"Integrated","ZagreusHome_","3613","ZagreusHome_3613","","","","Тиша та спокій...","","","",""
"Integrated","ZagreusHome_","3614","ZagreusHome_3614","","","","Мені тут подобається.","","","",""
"Integrated","ZagreusHome_","3615","ZagreusHome_3615","","","","Я вважаю, що маю право отримати звання Вартового, Завідувачу Ресурсів?","","","",""
"Integrated","ZagreusHome_","3616","ZagreusHome_3616","","","","Зроби мене Посередником, Завідувачу Ресурсів, я готовий.","","","",""
"Integrated","ZagreusHome_","3617","ZagreusHome_3617","","","","Ну гаразд, Завідувачу Ресурсів, я готовий стати Агентом.","","","",""
"Integrated","ZagreusHome_","3618","ZagreusHome_3618","","","","Потрібен новий Чистильник, Завідувачу Ресурсів? Бо я готовий.","","","",""
"Integrated","ZagreusHome_","3619","ZagreusHome_3619","","","","Слава царству, Завідувачу Ресурсів! Оскільки, я став Тінню.","","","",""
"Integrated","ZagreusHome_","3620","ZagreusHome_3620","","","","Разом з цією пожертвою, я приймаю почесний ранг Сутінкового.","","","",""
"Integrated","ZagreusHome_","3621","ZagreusHome_3621","","","","Завідувачу Ресурсів, матиму за честь отримати звання Привида.","","","",""
"Integrated","ZagreusHome_","3622","ZagreusHome_3622","","","","Мені важко в це повірити, але тепер я маю право стати Наглядачем.","","","",""
"Integrated","ZagreusHome_","3623","ZagreusHome_3623","","","","Слава нашому царству, Завідувачу Ресурсів. Оскільки, я став Фантомом.","","","",""
"Integrated","ZagreusHome_","3624","ZagreusHome_3624","","","","Досягнення найвищого рангу моє... посада Голови.","","","",""
"Integrated","ZagreusHome_","3625","ZagreusHome_3625","","","","Якимось чином я це зробив... останній ранг... Небачений... як і Батько.","","","",""
"Integrated","ZagreusHome_","3626","ZagreusHome_3626","","","","Завідувачу, я вважаю, що маю право перейти на наступний рівень.","","","",""
"Integrated","ZagreusHome_","3627","ZagreusHome_3627","","","","Я сходжу за новою емблемою, Завідувачу Ресурсів.","","","",""
"Integrated","ZagreusHome_","3628","ZagreusHome_3628","","","","За наше царство!","","","",""
"Integrated","ZagreusHome_","3629","ZagreusHome_3629","","","","Ось, тобі ж подобаються ресурси, правда?","","","",""
"Integrated","ZagreusHome_","3630","ZagreusHome_3630","","","","Наступний етап, моя дорога тінь!","","","",""
"Integrated","ZagreusHome_","3631","ZagreusHome_3631","","","","Наступний етап, якщо можна!","","","",""
"Integrated","ZagreusHome_","3632","ZagreusHome_3632","","","","Думаю, тепер я гідний.","","","",""
"Integrated","ZagreusHome_","3633","ZagreusHome_3633","","","","Ось, тримай, Завідувачу!","","","",""
