"ZagreusField","ID","ID","ID","","","","Line","","","Notes by DK"
"Integrated","ZagreusField_","4506","ZagreusField_4506","","","","Полювання починається.","","",""
"Integrated","ZagreusField_","4507","ZagreusField_4507","","","","Я повернувся, Батьку.","","",""
"Integrated","ZagreusField_","4508","ZagreusField_4508","","","","Вже зачекався мене?","","",""
"Integrated","ZagreusField_","4509","ZagreusField_4509","","","","Кожного бісового разу.","","",""
"Integrated","ZagreusField_","4510","ZagreusField_4510","","","","Геть з мого бісового шляху.","","",""
"Integrated","ZagreusField_","4511","ZagreusField_4511","","","","Я тут, Батьку. Давай.","","",""
"Integrated","ZagreusField_","4512","ZagreusField_4512","","","","Тобі мене не зупинити.","","",""
"Integrated","ZagreusField_","4513","ZagreusField_4513","","","","... Я просто продовжу повертатись...","","",""
"Integrated","ZagreusField_","4514","ZagreusField_4514","","","","Ніколи не спізнюєшся, Батьку.","","",""
"Integrated","ZagreusField_","4515","ZagreusField_4515","","","","А тут досить непогано.","","",""
"Integrated","ZagreusField_","4516","ZagreusField_4516","","","","Хіба тобі ще не достатньо?","","",""
"Integrated","ZagreusField_","4517","ZagreusField_4517","","","","<Глибокий Вдих>","","",""
"Integrated","ZagreusField_","4518","ZagreusField_4518","","","","Ну гаразд... момент істини...","","",""
"Integrated","ZagreusField_","4519","ZagreusField_4519","","","","Ти все ще нічого не розумієш...","","",""
"Darren","ZagreusField_","4520","ZagreusField_4520","","","","Я знову втік, Батьку.","","",""
"Integrated","ZagreusField_","4521","ZagreusField_4521","","","","Здається, цьому царству все ще не завадить пара удосконалень!","","",""
"Integrated","ZagreusField_","4522","ZagreusField_4522","","","","Дістався сюди так швидко, як зміг.","","",""
"Integrated","ZagreusField_","4523","ZagreusField_4523","","","","Не хочу тебе відривати від паперової роботи.","","",""
"Integrated","ZagreusField_","4524","ZagreusField_4524","","","","О, привіт, Батьку!","","",""
"Integrated","ZagreusField_","4525","ZagreusField_4525","","","","Тут ти виглядаєш дуже велично, Батьку.","","",""
"Integrated","ZagreusField_","4526","ZagreusField_4526","","","","Готовий до чергової спроби?","","",""
"Integrated","ZagreusField_","4527","ZagreusField_4527","","","","Думаєш, що цього разу зможеш мене перемогти, Батьку?","","",""
"Integrated","ZagreusField_","4528","ZagreusField_4528","","","","Щоб ти знав, я збираюся помститись тобі за попередній раз.","","",""
"Integrated","ZagreusField_","4529","ZagreusField_4529","","","","Завдяки Бабусі, тут все ще досить прохолодно...","","",""
"Integrated","ZagreusField_","4530","ZagreusField_4530","","","","Що?!","","",""
"Integrated","ZagreusField_","4531","ZagreusField_4531","","","","Не вбивай мене, хлопчику!!","","",""
"Integrated","ZagreusField_","4532","ZagreusField_4532","","","","Змилуйся, хлопчику!!","","",""
"Integrated","ZagreusField_","4533","ZagreusField_4533","","","","Сидіти, хлопчику!! Не їжа. Це не їжа!!","","",""
"Integrated","ZagreusField_","4534","ZagreusField_4534","","","","Поганий хлопчик! Поганий!","","",""
"Integrated","ZagreusField_","4535","ZagreusField_4535","","","","Поганий хлопчик! Ем, тобто... хороший хлопчик?!","","",""
"Integrated","ZagreusField_","4536","ZagreusField_4536","","","","Не слухай його, хлопчику!","","",""
"Integrated","ZagreusField_","4537","ZagreusField_4537","","","","Ти не мусиш цього робити, хлопчику!","","",""
"Integrated","ZagreusField_","4539","ZagreusField_4539","","","","Все нормально, я не проти прогулятися.","","",""
"Integrated","ZagreusField_","4541","ZagreusField_4541","","","","Ціную підтримку!","","",""
"Integrated","ZagreusField_","4543","ZagreusField_4543","","","","Якось треба буде повторити це знову.","","",""
"Integrated","ZagreusField_","4545","ZagreusField_4545","","","","Ну тоді, час приступити до роботи!","","",""
"Integrated","ZagreusField_","4548","ZagreusField_4548","","","","Я б здивувався, якби ти почав займатись цим зараз!","","",""
"Integrated","ZagreusField_","4549","ZagreusField_4549","","","","Що? Ти маєш на увазі як минулого разу?","","",""
"Integrated","ZagreusField_","4550","ZagreusField_4550","","","","Думаю, ми обидва знаємо відповідь на це питання!","","",""
"Integrated","ZagreusField_","4551","ZagreusField_4551","","","","Не дуже, а чому ти запитуєш?","","",""
"Integrated","ZagreusField_","4552","ZagreusField_4552","","","","Думаю, ми зовсім скоро це дізнаємось, чи не так?","","",""
"Integrated","ZagreusField_","4553","ZagreusField_4553","","","","Я впевнений, що з часом вона тебе зморить!","","",""
"Integrated","ZagreusField_","4554","ZagreusField_4554","","","","Хто знає? Мама повна несподіванок!","","",""
"Integrated","ZagreusField_","4555","ZagreusField_4555","","","","Як же з тобою все-таки складно, Батьку!","","",""
"Integrated","ZagreusField_","4556","ZagreusField_4556","","","","Останнім часом, це було твоїм найглибшим страхом, Батьку?","","",""
"Integrated","ZagreusField_","4557","ZagreusField_4557","","","","Думаю, ти впораєшся, так!","","",""
"Integrated","ZagreusField_","4558","ZagreusField_4558","","","","З моїми покоями битися не так цікаво!","","",""
"Integrated","ZagreusField_","4559","ZagreusField_4559","","","","Щоб вони могли виглядати так само нудно, як твої?","","",""
"Integrated","ZagreusField_","4560","ZagreusField_4560","","","","Занадто зайнятий розграбовуванням твого царства, пробач!","","",""
"Darren","","","","","","","Чому б тобі не зосередитись на тому, щоб дати мені відсіч?","","",""
"Integrated","ZagreusField_","4562","ZagreusField_4562","","","","Кумедно, бо без Олімпу тебе б тут теж не було!","","",""
"Integrated","ZagreusField_","4563","ZagreusField_4563","","","","Поводишся так, начебто особисто все робиш!","","",""
"Integrated","ZagreusField_","4564","ZagreusField_4564","","","","Ти маєш бути вдячний за їх допомогу!","","",""
"Integrated","ZagreusField_","4565","ZagreusField_4565","","","","І що ти намагаєшся мені цим сказати?","","",""
"Integrated","ZagreusField_","4566","ZagreusField_4566","","","","Залишу це тобі, щоб ти міг розібратись самостійно!","","",""
"Integrated","ZagreusField_","4567","ZagreusField_4567","","","","А хто, по-твоєму, Батьку?","","",""
"Integrated","ZagreusField_","4568","ZagreusField_4568","","","","О, багато хто з них, ось що я тобі скажу!","","",""
"Integrated","ZagreusField_","4569","ZagreusField_4569","","","","Вже точно не ти!","","",""
"Integrated","ZagreusField_","4570","ZagreusField_4570","","","","Востаннє коли я перевіряв, принців зазвичай пестили!","","",""
"Integrated","ZagreusField_","4571","ZagreusField_4571","","","","Це називається ""виявляти любов до своїх дітей"", Батьку!","","",""
"Integrated","ZagreusField_","4572","ZagreusField_4572","","","","І що ти з цим зробиш, Батьку?","","",""
"Integrated","ZagreusField_","4573","ZagreusField_4573","","","","А тобі взагалі яка різниця?","","",""
"Integrated","ZagreusField_","4574","ZagreusField_4574","","","","Просто чудово, Батьку, а як щодо тебе?","","",""
"Integrated","ZagreusField_","4575","ZagreusField_4575","","","","Ну, раз вже ти про це згадав, тут відчувається освіжаючий холодок!","","",""
"Integrated","ZagreusField_","4576","ZagreusField_4576","","","","Безсумнівно, Батьку, дякую, що спитав!","","",""
"Integrated","ZagreusField_","4577","ZagreusField_4577","","","","Гадаю, могло бути й краще!","","",""
"Integrated","ZagreusField_","4578","ZagreusField_4578","","","","Даси мені знати, коли все це закінчиться!","","",""
"Integrated","ZagreusField_","4579","ZagreusField_4579","","","","Гадаю, скоро дізнаємось!","","",""
"Integrated","ZagreusField_","4581","ZagreusField_4581","","","","Знаєте що, мабуть, ні!","","",""
"Darren","ZagreusField_","4582","ZagreusField_4582","","","","Я якраз збирався, дякую, Батьку!","","",""
"Darren","ZagreusField_","4583","ZagreusField_4583","","","","Ну гаразд, але тільки тому, що ти ввічливо попросив!","","",""
"Darren","ZagreusField_","4584","ZagreusField_4584","","","","Звісно, ​​дивись!","","",""
"Darren","ZagreusField_","4585","ZagreusField_4585","","","","Скоро сам побачиш!","","",""
